diffusion_coeff,seed,T_warmup,T_stat,B,P_min,P_max,KL_R_M_corr,KL_S_M_corr,KL_Mk_M_corr,KL_R_M_naive,KL_S_M_naive,KL_Mk_M_naive,delta_sigma_R_corr,delta_sigma_Mk_corr,delta_sigma_R_naive,delta_sigma_Mk_naive,Delta_kappa_corr,Delta_kappa_naive,K_R_nonempty,K_S_nonempty,K_M_nonempty,K_Mk_nonempty,laplace_bins_R,laplace_bins_S,laplace_bins_Mk,clip_events_R,clip_events_S,clip_events_M,clip_events_Mk
0.080000000000,4000,5000,50000,64,0.000000000000,1.000000000000,0.080035877097,0.057324932427,0.531991460975,0.080034158347,0.057324932427,0.531991460980,0.022710944670,0.474666528548,0.022709225920,0.474666528553,0.451955583878,0.451957302633,39,50,50,52,0,0,2,0,0,0,0
0.080000000000,4001,5000,50000,64,0.000000000000,1.000000000000,0.117623330424,0.200723914245,0.627442217968,0.117620830424,0.200723914255,0.627442217982,-0.083100583821,0.426718303724,-0.083103083831,0.426718303727,0.509818887544,0.509821387558,34,54,50,55,0,4,5,0,0,0,0
0.080000000000,4002,5000,50000,64,0.000000000000,1.000000000000,0.097098764987,0.498170719242,0.673280443843,0.097096264987,0.498170719258,0.673280443862,-0.401071954255,0.175109724601,-0.401074454272,0.175109724604,0.576181678856,0.576184178875,34,56,50,57,0,6,7,0,0,0,0
0.080000000000,4003,5000,50000,64,0.000000000000,1.000000000000,0.183563109901,0.118497395745,0.294125730495,0.183560297401,0.118497395753,0.294125730509,0.065065714157,0.175628334750,0.065062901649,0.175628334756,0.110562620593,0.110565433107,35,56,53,58,0,3,5,0,0,0,0
0.080000000000,4004,5000,50000,64,0.000000000000,1.000000000000,0.116933064728,0.325181229373,0.650794069287,0.116930408478,0.325181229386,0.650794069303,-0.208248164644,0.325612839915,-0.208250820907,0.325612839918,0.533861004559,0.533863660825,33,55,50,56,0,5,6,0,0,0,0
0.080000000000,4005,5000,50000,64,0.000000000000,1.000000000000,0.076373645082,0.067955379918,0.570637325279,0.076371457582,0.067955379921,0.570637325286,0.008418265164,0.502681945361,0.008416077662,0.502681945366,0.494263680197,0.494265867704,35,50,49,52,0,1,3,0,0,0,0
0.080000000000,4006,5000,50000,64,0.000000000000,1.000000000000,0.236667373152,0.103131057184,0.510743919480,0.236663935652,0.103131057191,0.510743919490,0.133536315969,0.407612862296,0.133532878461,0.407612862299,0.274076546328,0.274079983838,30,55,52,56,0,3,4,0,0,0,0
0.080000000000,4007,5000,50000,64,0.000000000000,1.000000000000,0.082198530445,0.166345847109,0.562536251653,0.082196499195,0.166345847117,0.562536251667,-0.084147316664,0.396190404544,-0.084149347922,0.396190404550,0.480337721208,0.480339752472,38,54,51,56,0,3,5,0,0,0,0
0.080000000000,4008,5000,50000,64,0.000000000000,1.000000000000,0.140479150332,0.138961249888,0.721595292051,0.140476962832,0.138961249894,0.721595292062,0.001517900444,0.582634042162,0.001515712938,0.582634042168,0.581116141719,0.581118329229,38,54,52,56,0,2,4,0,0,0,0
0.080000000000,4009,5000,50000,64,0.000000000000,1.000000000000,0.091276972093,0.776299548382,0.980822053111,0.091274472093,0.776299548410,0.980822053142,-0.685022576289,0.204522504729,-0.685025076317,0.204522504732,0.889545081018,0.889547581049,31,57,47,58,0,10,11,0,0,0,0
0.080000000000,4010,5000,50000,64,0.000000000000,1.000000000000,0.172152877001,0.948299783668,1.247785914295,0.172150220751,0.948299783685,1.247785914318,-0.776146906667,0.299486130627,-0.776149562934,0.299486130633,1.075633037294,1.075635693567,35,58,52,60,0,6,8,0,0,0,0
0.080000000000,4011,5000,50000,64,0.000000000000,1.000000000000,0.152510041858,0.598498928968,0.896938891001,0.152507073108,0.598498928984,0.896938891023,-0.445988887110,0.298439962032,-0.445991855876,0.298439962038,0.744428849143,0.744431817915,30,55,49,57,0,6,8,0,0,0,0
0.080000000000,4012,5000,50000,64,0.000000000000,1.000000000000,0.091373140511,0.161504812525,0.781218835448,0.091371578011,0.161504812528,0.781218835456,-0.070131672014,0.619714022923,-0.070133234516,0.619714022928,0.689845694936,0.689847257444,42,53,52,55,0,1,3,0,0,0,0
0.080000000000,4013,5000,50000,64,0.000000000000,1.000000000000,0.200545327116,0.330395221418,0.650897109996,0.200542670866,0.330395221431,0.650897110012,-0.129849894302,0.320501888578,-0.129852550565,0.320501888581,0.450351782880,0.450354439147,34,56,51,57,0,5,6,0,0,0,0
0.080000000000,4014,5000,50000,64,0.000000000000,1.000000000000,0.160028907620,0.821710874808,1.004033262816,0.160026251370,0.821710874835,1.004033262850,-0.661681967188,0.182322388007,-0.661684623466,0.182322388014,0.844004355196,0.844007011480,30,57,47,59,0,10,12,0,0,0,0
0.080000000000,4015,5000,50000,64,0.000000000000,1.000000000000,0.101711059634,0.381832994524,0.921930096906,0.101709184634,0.381832994538,0.921930096926,-0.280121934890,0.540097102382,-0.280123809904,0.540097102388,0.820219037272,0.820220912292,40,57,52,59,0,5,7,0,0,0,0
0.080000000000,4016,5000,50000,64,0.000000000000,1.000000000000,0.147431094920,0.570748326217,0.770515019247,0.147428594920,0.570748326241,0.770515019275,-0.423317231297,0.199766693030,-0.423319731321,0.199766693033,0.623083924327,0.623086424355,31,56,47,57,0,9,10,0,0,0,0
0.080000000000,4017,5000,50000,64,0.000000000000,1.000000000000,0.150616665988,0.777774918989,1.158977761304,0.150614322238,0.777774919011,1.158977761333,-0.627158253001,0.381202842315,-0.627160596773,0.381202842322,1.008361095316,1.008363439095,35,58,50,60,0,8,10,0,0,0,0
0.080000000000,4018,5000,50000,64,0.000000000000,1.000000000000,0.128282849701,0.286667034994,0.785540187406,0.128280349701,0.286667035004,0.785540187423,-0.158384185293,0.498873152412,-0.158386685304,0.498873152418,0.657257337706,0.657259837722,36,56,52,58,0,4,6,0,0,0,0
0.080000000000,4019,5000,50000,64,0.000000000000,1.000000000000,0.108804099759,0.115633673898,0.501436472534,0.108801756009,0.115633673903,0.501436472542,-0.006829574139,0.385802798636,-0.006831917894,0.385802798639,0.392632372775,0.392634716532,35,52,50,53,0,2,3,0,0,0,0
0.080000000000,4020,5000,50000,64,0.000000000000,1.000000000000,0.160637547423,0.309749194317,0.937554135438,0.160634734923,0.309749194325,0.937554135452,-0.149111646894,0.627804941121,-0.149114459402,0.627804941127,0.776916588015,0.776919400529,34,55,52,57,0,3,5,0,0,0,0
0.080000000000,4021,5000,50000,64,0.000000000000,1.000000000000,0.098014253429,0.268724197868,0.869332064100,0.098011597179,0.268724197873,0.869332064114,-0.170709944439,0.600607866232,-0.170712600694,0.600607866240,0.771317810671,0.771320466935,34,53,51,56,0,2,5,0,0,0,0
0.080000000000,4022,5000,50000,64,0.000000000000,1.000000000000,0.131232864585,0.446326142216,0.845175755826,0.131230208335,0.446326142226,0.845175755843,-0.315093277630,0.398849613611,-0.315095933891,0.398849613617,0.713942891241,0.713945547508,35,56,52,58,0,4,6,0,0,0,0
0.080000000000,4023,5000,50000,64,0.000000000000,1.000000000000,0.113168629578,0.151363632947,0.678758470922,0.113165817078,0.151363632947,0.678758470928,-0.038195003369,0.527394837976,-0.038197815869,0.527394837981,0.565589841344,0.565592653849,34,52,52,54,0,0,2,0,0,0,0
0.080000000000,4024,5000,50000,64,0.000000000000,1.000000000000,0.187681520260,0.268676275794,0.630517676568,0.187678864010,0.268676275805,0.630517676585,-0.080994755534,0.361841400774,-0.080997411795,0.361841400780,0.442836156308,0.442838812575,36,57,53,59,0,4,6,0,0,0,0
0.080000000000,4025,5000,50000,64,0.000000000000,1.000000000000,0.110775786492,0.118262469305,0.620284651241,0.110773286492,0.118262469307,0.620284651252,-0.007486682813,0.502022181936,-0.007489182815,0.502022181944,0.509508864749,0.509511364760,34,51,50,54,0,1,4,0,0,0,0
0.080000000000,4026,5000,50000,64,0.000000000000,1.000000000000,0.214757450681,0.434346029007,1.098145856063,0.214754794431,0.434346029016,1.098145856075,-0.219588578327,0.663799827056,-0.219591234585,0.663799827059,0.883388405383,0.883391061644,37,57,54,58,0,3,4,0,0,0,0
0.080000000000,4027,5000,50000,64,0.000000000000,1.000000000000,0.150727068453,0.476828498925,1.029197201985,0.150725037203,0.476828498941,1.029197202007,-0.326101430472,0.552368703059,-0.326103461739,0.552368703066,0.878470133532,0.878472164805,38,57,51,59,0,6,8,0,0,0,0
0.080000000000,4028,5000,50000,64,0.000000000000,1.000000000000,0.250339393573,0.344357694002,1.040600891368,0.250336737323,0.344357694018,1.040600891393,-0.094018300430,0.696243197365,-0.094020956695,0.696243197375,0.790261497795,0.790264154070,32,55,49,58,0,6,9,0,0,0,0
0.080000000000,4029,5000,50000,64,0.000000000000,1.000000000000,0.092575657574,0.252641075451,0.829490996784,0.092573313824,0.252641075453,0.829490996795,-0.160065417876,0.576849921333,-0.160067761629,0.576849921342,0.736915339210,0.736917682970,37,53,52,56,0,1,4,0,0,0,0
0.160000000000,4000,5000,50000,64,0.000000000000,1.000000000000,0.088788408319,0.053338045824,0.708884599967,0.088786220819,0.053337889574,0.708884599969,0.035450362494,0.655546554143,0.035448331244,0.655546710395,0.620096191648,0.620098379151,31,44,45,46,0,0,1,0,0,0,0
0.160000000000,4001,5000,50000,64,0.000000000000,1.000000000000,0.124461635995,0.223745324887,0.769651724493,0.124458823495,0.223745324897,0.769651724500,-0.099283688892,0.545906399605,-0.099286501402,0.545906399603,0.645190088498,0.645192901005,29,51,47,50,0,4,3,0,0,0,0
0.160000000000,4002,5000,50000,64,0.000000000000,1.000000000000,0.123405751452,0.462356833849,0.743379811292,0.123403251452,0.462356833864,0.743379811310,-0.338951082397,0.281022977442,-0.338953582412,0.281022977445,0.619974059840,0.619976559858,30,52,46,53,0,6,7,0,0,0,0
0.160000000000,4003,5000,50000,64,0.000000000000,1.000000000000,0.224909998789,0.127661461758,0.290068627205,0.224906717539,0.127661461763,0.290068627213,0.097248537032,0.162407165448,0.097245255777,0.162407165450,0.065158628416,0.065161909674,30,53,51,54,0,2,3,0,0,0,0
0.160000000000,4004,5000,50000,64,0.000000000000,1.000000000000,0.109453495250,0.410974243081,0.839178444655,0.109450839000,0.410974243093,0.839178444673,-0.301520747831,0.428204201575,-0.301523404093,0.428204201580,0.729724949405,0.729727605673,29,51,46,53,0,5,7,0,0,0,0
0.160000000000,4005,5000,50000,64,0.000000000000,1.000000000000,0.110613493349,0.048452910436,0.687973462090,0.110610837099,0.048452910438,0.687973462096,0.062160582913,0.639520551654,0.062157926660,0.639520551658,0.577359968741,0.577362624998,28,46,45,48,0,1,3,0,0,0,0
0.160000000000,4006,5000,50000,64,0.000000000000,1.000000000000,0.259840280714,0.054413153399,0.484939043859,0.259836999464,0.054413153399,0.484939043862,0.205427127315,0.430525890460,0.205423846065,0.430525890462,0.225098763145,0.225102044397,30,51,51,52,0,0,1,0,0,0,0
0.160000000000,4007,5000,50000,64,0.000000000000,1.000000000000,0.094262314868,0.138217763822,0.622853640038,0.094259658618,0.138217763824,0.622853640040,-0.043955448953,0.484635876216,-0.043958105206,0.484635876216,0.528591325169,0.528593981422,31,49,48,49,0,1,1,0,0,0,0
0.160000000000,4008,5000,50000,64,0.000000000000,1.000000000000,0.149871008654,0.136821016780,0.871984537649,0.149868196154,0.136821016782,0.871984537660,0.013049991875,0.735163520870,0.013047179372,0.735163520877,0.722113528995,0.722116341505,31,50,49,53,0,1,4,0,0,0,0
0.160000000000,4009,5000,50000,64,0.000000000000,1.000000000000,0.096805250152,0.691521492618,0.979847694567,0.096802593902,0.691521492638,0.979847694594,-0.594716242466,0.288326201949,-0.594718898736,0.288326201955,0.883042444415,0.883045100691,28,53,45,55,0,8,10,0,0,0,0
0.160000000000,4010,5000,50000,64,0.000000000000,1.000000000000,0.162043436788,1.163260381238,1.313091584679,0.162040468038,1.163260381254,1.313091584698,-1.001216944450,0.149831203441,-1.001219913216,0.149831203444,1.151048147891,1.151051116660,31,56,50,57,0,6,7,0,0,0,0
0.160000000000,4011,5000,50000,64,0.000000000000,1.000000000000,0.148627835575,0.614796064915,0.939291674307,0.148625023075,0.614796064930,0.939291674325,-0.466168229339,0.324495609392,-0.466171041854,0.324495609395,0.790663838732,0.790666651249,28,52,46,53,0,6,7,0,0,0,0
0.160000000000,4012,5000,50000,64,0.000000000000,1.000000000000,0.096726829692,0.211585927181,0.918557375861,0.096724485942,0.211585927184,0.918557375868,-0.114859097489,0.706971448679,-0.114861441242,0.706971448684,0.821830546169,0.821832889926,34,50,49,52,0,1,3,0,0,0,0
0.160000000000,4013,5000,50000,64,0.000000000000,1.000000000000,0.210769675235,0.322103210252,0.895584337009,0.210767018985,0.322103210267,0.895584337030,-0.111333535017,0.573481126757,-0.111336191282,0.573481126763,0.684814661774,0.684817318045,29,52,46,54,0,6,8,0,0,0,0
0.160000000000,4014,5000,50000,64,0.000000000000,1.000000000000,0.184933154340,0.834550124615,1.001711119384,0.184930498090,0.834550124644,1.001711119417,-0.649616970275,0.167160994769,-0.649619626554,0.167160994772,0.816777965044,0.816780621326,27,55,44,56,0,11,12,0,0,0,0
0.160000000000,4015,5000,50000,64,0.000000000000,1.000000000000,0.102441876889,0.463137491778,1.214196474060,0.102439376889,0.463137491789,1.214196474079,-0.360695614889,0.751058982282,-0.360698114899,0.751058982291,1.111754597171,1.111757097190,34,54,50,57,0,4,7,0,0,0,0
0.160000000000,4016,5000,50000,64,0.000000000000,1.000000000000,0.149667025641,0.542556934180,0.877273450736,0.149664056891,0.542556934198,0.877273450759,-0.392889908539,0.334716516556,-0.392892877307,0.334716516562,0.727606425095,0.727609393868,27,53,46,55,0,7,9,0,0,0,0
0.160000000000,4017,5000,50000,64,0.000000000000,1.000000000000,0.136618356914,0.830377032527,1.268730034075,0.136615856914,0.830377032543,1.268730034097,-0.693758675613,0.438353001548,-0.693761175629,0.438353001554,1.132111677160,1.132114177183,34,56,50,58,0,6,8,0,0,0,0
0.160000000000,4018,5000,50000,64,0.000000000000,1.000000000000,0.138161509623,0.317907789660,0.826781418451,0.138158540873,0.317907789665,0.826781418461,-0.179746280037,0.508873628791,-0.179749248792,0.508873628796,0.688619908828,0.688622877588,31,52,50,54,0,2,4,0,0,0,0
0.160000000000,4019,5000,50000,64,0.000000000000,1.000000000000,0.128666154326,0.106399300103,0.753290219988,0.128663966826,0.106399300107,0.753290220000,0.022266854223,0.646890919886,0.022264666719,0.646890919893,0.624624065663,0.624626253174,30,46,44,49,0,2,5,0,0,0,0
0.160000000000,4020,5000,50000,64,0.000000000000,1.000000000000,0.172860156892,0.226247072554,0.897874619495,0.172857344392,0.226247072559,0.897874619510,-0.053386915662,0.671627546940,-0.053389728167,0.671627546951,0.725014462602,0.725017275118,30,50,48,54,0,2,6,0,0,0,0
0.160000000000,4021,5000,50000,64,0.000000000000,1.000000000000,0.106017029991,0.228803257362,0.909028766157,0.106014061241,0.228803257364,0.909028766159,-0.122786227371,0.680225508794,-0.122789196124,0.680225508794,0.803011736166,0.803014704918,28,48,47,48,0,1,1,0,0,0,0
0.160000000000,4022,5000,50000,64,0.000000000000,1.000000000000,0.150272513607,0.468562834899,1.008793341689,0.150269857357,0.468562834912,1.008793341711,-0.318290321292,0.540230506790,-0.318292977555,0.540230506799,0.858520828083,0.858523484354,31,53,48,56,0,5,8,0,0,0,0
0.160000000000,4023,5000,50000,64,0.000000000000,1.000000000000,0.135553304778,0.183268276925,0.853091546377,0.135550336028,0.183268276930,0.853091546389,-0.047714972147,0.669823269451,-0.047717940902,0.669823269459,0.717538241598,0.717541210361,28,49,47,52,0,2,5,0,0,0,0
0.160000000000,4024,5000,50000,64,0.000000000000,1.000000000000,0.193219832048,0.267985024987,0.598437691311,0.193216707048,0.267985024998,0.598437691325,-0.074765192939,0.330452666324,-0.074768317950,0.330452666327,0.405217859263,0.405220984277,32,56,52,57,0,4,5,0,0,0,0
0.160000000000,4025,5000,50000,64,0.000000000000,1.000000000000,0.130863488415,0.092324581529,0.703585745980,0.130860675915,0.092324581532,0.703585745987,0.038538906885,0.611261164451,0.038536094383,0.611261164456,0.572722257566,0.572725070073,28,47,46,49,0,1,3,0,0,0,0
0.160000000000,4026,5000,50000,64,0.000000000000,1.000000000000,0.193481424553,0.497160793179,1.207921975852,0.193478612053,0.497160793189,1.207921975863,-0.303679368626,0.710761182674,-0.303682181136,0.710761182674,1.014440551300,1.014443363810,33,55,51,55,0,4,4,0,0,0,0
0.160000000000,4027,5000,50000,64,0.000000000000,1.000000000000,0.148260554405,0.526137467531,1.225672327683,0.148258366905,0.526137467546,1.225672327705,-0.377876913126,0.699534860153,-0.377879100642,0.699534860159,1.077411773279,1.077413960800,34,54,48,56,0,6,8,0,0,0,0
0.160000000000,4028,5000,50000,64,0.000000000000,1.000000000000,0.302011111824,0.315005251555,1.013764435856,0.302007830574,0.315005251563,1.013764435872,-0.012994139732,0.698759184301,-0.012997420989,0.698759184309,0.711753324033,0.711756605299,28,52,49,55,0,3,6,0,0,0,0
0.160000000000,4029,5000,50000,64,0.000000000000,1.000000000000,0.109500920658,0.232369047155,0.897885011351,0.109498108158,0.232369047159,0.897885011361,-0.122868126497,0.665515964196,-0.122870939002,0.665515964201,0.788384090693,0.788386903203,29,49,47,51,0,2,4,0,0,0,0
0.320000000000,4000,5000,50000,64,0.000000000000,1.000000000000,0.108682944286,0.028634640804,0.851896329020,0.108680131786,0.028634484554,0.851896329022,0.080048303481,0.823261688215,0.080045647231,0.823261844467,0.743213384734,0.743216197236,22,39,40,41,0,0,1,0,0,0,0
0.320000000000,4001,5000,50000,64,0.000000000000,1.000000000000,0.144436966167,0.242945846493,0.862968849010,0.144433684917,0.242945846495,0.862968849019,-0.098508880326,0.620023002517,-0.098512161578,0.620023002524,0.718531882843,0.718535164102,24,46,45,49,0,1,4,0,0,0,0
0.320000000000,4002,5000,50000,64,0.000000000000,1.000000000000,0.164574818812,0.412396253529,0.735643180897,0.164572006312,0.412396253538,0.735643180908,-0.247821434717,0.323246927368,-0.247824247226,0.323246927370,0.571068362085,0.571071174596,25,47,43,48,0,4,5,0,0,0,0
0.320000000000,4003,5000,50000,64,0.000000000000,1.000000000000,0.269630720122,0.137647988725,0.432353850815,0.269627282622,0.137647988732,0.432353850825,0.131982731397,0.294705862091,0.131979293890,0.294705862093,0.162723130693,0.162726568203,26,51,48,52,0,3,4,0,0,0,0
0.320000000000,4004,5000,50000,64,0.000000000000,1.000000000000,0.111283600464,0.529107809980,0.979811337713,0.111280944214,0.529107809996,0.979811337732,-0.417824209516,0.450703527733,-0.417826865782,0.450703527736,0.868527737249,0.868530393518,24,48,41,49,0,7,8,0,0,0,0
0.320000000000,4005,5000,50000,64,0.000000000000,1.000000000000,0.174060610130,0.025384733900,0.772308632511,0.174057485130,0.025384733902,0.772308632517,0.148675876230,0.746923898611,0.148672751228,0.746923898615,0.598248022381,0.598251147387,21,42,41,44,0,1,3,0,0,0,0
0.320000000000,4006,5000,50000,64,0.000000000000,1.000000000000,0.280008667183,0.030145585584,0.422298984553,0.280004917183,0.030145585584,0.422298984555,0.249863081599,0.392153398969,0.249859331599,0.392153398972,0.142290317370,0.142294067372,24,48,48,49,0,0,1,0,0,0,0
0.320000000000,4007,5000,50000,64,0.000000000000,1.000000000000,0.118469544614,0.091647699611,0.844350131984,0.118467044614,0.091647699615,0.844350131990,0.026821845004,0.752702432373,0.026819345000,0.752702432375,0.725880587369,0.725883087376,25,43,41,44,0,2,3,0,0,0,0
0.320000000000,4008,5000,50000,64,0.000000000000,1.000000000000,0.151778957928,0.114475683483,0.979414822744,0.151775832928,0.114475683487,0.979414822756,0.037303274445,0.864939139261,0.037300149441,0.864939139268,0.827635864816,0.827638989828,25,47,45,50,0,2,5,0,0,0,0
0.320000000000,4009,5000,50000,64,0.000000000000,1.000000000000,0.105261699074,0.573697907334,0.959294688044,0.105258886574,0.573697907348,0.959294688060,-0.468436208260,0.385596780710,-0.468439020774,0.385596780712,0.854032988970,0.854035801487,25,49,43,50,0,6,7,0,0,0,0
0.320000000000,4010,5000,50000,64,0.000000000000,1.000000000000,0.151147309601,1.314935719338,1.521444051787,0.151144028351,1.314935719351,1.521444051799,-1.163788409737,0.206508332449,-1.163791691000,0.206508332449,1.370296742185,1.370300023448,27,53,48,53,0,5,5,0,0,0,0
0.320000000000,4011,5000,50000,64,0.000000000000,1.000000000000,0.141913083188,0.630444698404,1.127539694887,0.141910270688,0.630444698416,1.127539694902,-0.488531615216,0.497094996483,-0.488534427728,0.497094996486,0.985626611699,0.985629424214,26,49,44,50,0,5,6,0,0,0,0
0.320000000000,4012,5000,50000,64,0.000000000000,1.000000000000,0.107743940855,0.237052813575,1.082404206346,0.107740815855,0.237052813577,1.082404206350,-0.129308872721,0.845351392770,-0.129311997723,0.845351392773,0.974660265491,0.974663390496,26,47,46,48,0,1,2,0,0,0,0
0.320000000000,4013,5000,50000,64,0.000000000000,1.000000000000,0.213824188344,0.288477874370,0.792452012350,0.213821063344,0.288477874379,0.792452012365,-0.074653686026,0.503974137980,-0.074656811035,0.503974137985,0.578627824006,0.578630949020,24,48,44,50,0,4,6,0,0,0,0
0.320000000000,4014,5000,50000,64,0.000000000000,1.000000000000,0.230559187019,0.857011687018,1.276779110843,0.230556374519,0.857011687040,1.276779110865,-0.626452499999,0.419767423825,-0.626455312521,0.419767423825,1.046219923824,1.046222736346,24,51,42,51,0,9,9,0,0,0,0
0.320000000000,4015,5000,50000,64,0.000000000000,1.000000000000,0.092952526801,0.488724228071,1.190623230301,0.092949401801,0.488724228076,1.190623230311,-0.395771701270,0.701899002230,-0.395774826275,0.701899002235,1.097670703501,1.097673828511,28,50,48,52,0,2,4,0,0,0,0
0.320000000000,4016,5000,50000,64,0.000000000000,1.000000000000,0.157457440814,0.442081176082,0.915000297344,0.157454472064,0.442081176098,0.915000297357,-0.284623735268,0.472919121262,-0.284626704034,0.472919121259,0.757542856530,0.757545825294,23,49,42,48,0,7,6,0,0,0,0
0.320000000000,4017,5000,50000,64,0.000000000000,1.000000000000,0.124552870060,0.864268296301,1.236189324219,0.124550370060,0.864268296319,1.236189324237,-0.739715426241,0.371921027918,-0.739717926259,0.371921027918,1.111636454159,1.111638954177,31,54,47,54,0,7,7,0,0,0,0
0.320000000000,4018,5000,50000,64,0.000000000000,1.000000000000,0.155804941304,0.353973975550,1.122235588719,0.155801660054,0.353973975560,1.122235588731,-0.198169034247,0.768261613168,-0.198172315506,0.768261613171,0.966430647415,0.966433928677,24,49,45,50,0,4,5,0,0,0,0
0.320000000000,4019,5000,50000,64,0.000000000000,1.000000000000,0.156280987878,0.063359059624,0.884869135797,0.156278175378,0.063359059626,0.884869135801,0.092921928253,0.821510076173,0.092919115751,0.821510076175,0.728588147920,0.728590960424,22,41,40,42,0,1,2,0,0,0,0
0.320000000000,4020,5000,50000,64,0.000000000000,1.000000000000,0.186496019785,0.156247341330,0.923264112624,0.186492738535,0.156247341334,0.923264112633,0.030248678455,0.767016771294,0.030245397200,0.767016771299,0.736768092839,0.736771374098,24,47,45,49,0,2,4,0,0,0,0
0.320000000000,4021,5000,50000,64,0.000000000000,1.000000000000,0.117731029980,0.137918659614,1.002491420032,0.117728061230,0.137918659614,1.002491420034,-0.020187629634,0.864572760418,-0.020190598384,0.864572760420,0.884760390052,0.884763358804,24,43,43,44,0,0,1,0,0,0,0
0.320000000000,4022,5000,50000,64,0.000000000000,1.000000000000,0.167183273048,0.469931441886,1.087900660404,0.167179835548,0.469931441893,1.087900660416,-0.302748168838,0.617969218518,-0.302751606345,0.617969218523,0.920717387356,0.920720824868,24,49,46,51,0,3,5,0,0,0,0
0.320000000000,4023,5000,50000,64,0.000000000000,1.000000000000,0.179265038013,0.200429997880,1.015115887160,0.179261600513,0.200429997882,1.015115887169,-0.021164959867,0.814685889280,-0.021168397369,0.814685889287,0.835850849147,0.835854286656,21,44,43,47,0,1,4,0,0,0,0
0.320000000000,4024,5000,50000,64,0.000000000000,1.000000000000,0.176551193138,0.302263074191,0.649447597606,0.176547911888,0.302263074198,0.649447597620,-0.125711881053,0.347184523416,-0.125715162310,0.347184523421,0.472896404468,0.472899685732,29,53,50,55,0,3,5,0,0,0,0
0.320000000000,4025,5000,50000,64,0.000000000000,1.000000000000,0.165092343284,0.047755070868,0.836425061350,0.165089374534,0.047755070868,0.836425061354,0.117337272417,0.788669990482,0.117334303667,0.788669990486,0.671332718065,0.671335686820,22,41,41,43,0,0,2,0,0,0,0
0.320000000000,4026,5000,50000,64,0.000000000000,1.000000000000,0.170036834776,0.521444766862,1.121506729975,0.170033709776,0.521444766870,1.121506729985,-0.351407932086,0.600061963113,-0.351411057094,0.600061963116,0.951469895199,0.951473020209,28,51,48,52,0,3,4,0,0,0,0
0.320000000000,4027,5000,50000,64,0.000000000000,1.000000000000,0.155359243321,0.513648733217,1.138466657393,0.155356587071,0.513648733227,1.138466657406,-0.358289489896,0.624817924176,-0.358292146156,0.624817924179,0.983107414072,0.983110070334,29,50,46,51,0,4,5,0,0,0,0
0.320000000000,4028,5000,50000,64,0.000000000000,1.000000000000,0.353005453813,0.293822605548,0.711614431917,0.353001860063,0.293822605555,0.711614431926,0.059182848265,0.417791826369,0.059179254508,0.417791826371,0.358608978104,0.358612571863,23,49,46,50,0,3,4,0,0,0,0
0.320000000000,4029,5000,50000,64,0.000000000000,1.000000000000,0.116973432048,0.171094492071,0.888678925834,0.116970619548,0.171094492075,0.888678925838,-0.054121060023,0.717584433763,-0.054123872528,0.717584433763,0.771705493787,0.771708306291,24,44,42,44,0,2,2,0,0,0,0
0.640000000000,4000,5000,50000,64,0.000000000000,1.000000000000,0.065930043377,0.051070023273,0.034075009235,0.065924105877,0.051070023291,0.034070321735,0.014860020104,-0.016995014038,0.014854082586,-0.016999701556,-0.031855034142,-0.031853784142,2,48,40,10,0,8,0,0,0,0,0
0.640000000000,4001,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,0.567425114473,0.683333961915,0.000000000000,0.567425114542,0.683333961930,-0.567425114473,0.115908847442,-0.567425114542,0.115908847389,0.683333961915,0.683333961930,2,39,2,19,0,37,17,0,0,0,0
0.640000000000,4002,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,-0.000000000000,0.609022467589,0.000000000000,0.000000000000,0.609022467591,0.000000000000,0.609022467589,0.000000000000,0.609022467591,0.609022467589,0.609022467591,2,2,2,8,0,0,6,0,0,0,0
0.640000000000,4003,5000,50000,64,0.000000000000,1.000000000000,0.068598228389,0.068598228389,0.068598228389,0.068588540889,0.068588540889,0.068588540889,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2,2,64,2,0,0,0,0,0,0,0
0.640000000000,4004,5000,50000,64,0.000000000000,1.000000000000,0.551279175128,0.549695557904,-0.000000000000,0.551279175186,0.549695558019,0.000000000000,0.001583617223,-0.549695557904,0.001583617167,-0.549695558019,-0.551279175128,-0.551279175186,36,50,2,2,34,48,0,0,0,0,0
0.640000000000,4005,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,0.555844099120,0.599371198679,0.000000000000,0.555844099189,0.599371198681,-0.555844099120,0.043527099559,-0.555844099189,0.043527099492,0.599371198679,0.599371198681,2,39,2,8,0,37,6,0,0,0,0
0.640000000000,4006,5000,50000,64,0.000000000000,1.000000000000,0.066854653789,0.003441909642,0.026104039994,0.066846841289,0.003439565892,0.026097789994,0.063412744147,0.022662130352,0.063407275397,0.022658224102,-0.040750613795,-0.040749051295,2,37,52,12,0,0,0,0,0,0,0
0.640000000000,4007,5000,50000,64,0.000000000000,1.000000000000,0.557881879732,-0.000000000000,0.584708618441,0.557881879774,0.000000000000,0.584708618444,0.557881879732,0.584708618441,0.557881879774,0.584708618444,0.026826738709,0.026826738670,31,2,2,10,29,0,8,0,0,0,0
